epoch,loss_align,loss_cls,loss_total,mmd2,progress,step,wall_time_s
6,0.02207429688423872,0.06672387828584761,0.08879817482084036,0.02207429688423872,0.1739,1060,66.7
6,0.04044297004584223,0.07404665788635612,0.11448962695430964,0.04044297004584223,0.1772,1080,67.7
6,0.025832041003741323,0.13834932618774473,0.1641813676804304,0.025832041003741323,0.1805,1100,68.8
6,0.03420081101357937,0.14546419749967754,0.1796650080475956,0.03420081101357937,0.1838,1120,69.8
6,0.025932791375089435,0.17362134214490652,0.19955413229763508,0.025932791375089435,0.1871,1140,70.8
6,0.019128410867415367,0.10220420544501393,0.12133261610288174,0.019128410867415367,0.1903,1160,71.8
6,-0.02515986639773473,0.18983602137304842,0.1646761517971754,-0.02515986639773473,0.1936,1180,72.9
6,0.020095772575587034,0.11623204308561981,0.1363278145901859,0.020095772575587034,0.1969,1200,73.9
7,0.08163464069366455,0.1304626129567623,0.21209724992513657,0.08163464069366455,0.2002,1220,76.4
7,-0.02076932492200285,0.07242686331737787,0.05165753848850727,-0.02076932492200285,0.2035,1240,77.5
7,-0.032383383833803236,0.06697797058150172,0.034594586677849294,-0.032383383833803236,0.2068,1260,78.5
