best_so_far,epoch,step,train_loss_align,train_loss_cls,train_loss_total,train_mmd2,val_art_painting_acc,val_art_painting_f1,val_cartoon_acc,val_cartoon_f1,val_mean_acc,val_mean_f1,val_photo_acc,val_photo_f1,val_worst_f1,wall_time_s
0.888060498569427,1,203,0.07442211458835696,0.5183040654204162,0.5927261781002501,0.07442211458835696,0.8512195121951219,0.8375583674722271,0.8784648187633263,0.8812368007267436,0.8949247171059098,0.888060498569427,0.9550898203592815,0.9453863275093106,0.8375583674722271,24.0
0.8958563983413822,2,406,0.03374740173076761,0.22780885116146704,0.2615562525802645,0.03374740173076761,0.8414634146341463,0.8292092617180848,0.9168443496801706,0.9182992209685695,0.9024698535738341,0.8958563983413822,0.9491017964071856,0.940060712337492,0.8292092617180848,42.5
0.9261204162418717,3,609,0.02918190145727449,0.14215837884694338,0.1713402803730348,0.02918190145727449,0.8829268292682927,0.8843743913191073,0.9189765458422174,0.9292714691917242,0.9239877517833438,0.9261204162418717,0.9700598802395209,0.9647153882147836,0.8843743913191073,60.9
0.9284568851828464,4,812,0.019249396371136745,0.13309560635406983,0.15234500282613808,0.019249396371136745,0.8707317073170732,0.8761457801623057,0.9445628997867804,0.9501944938613912,0.9264554877970929,0.9284568851828464,0.9640718562874252,0.9590303815248423,0.8761457801623057,79.3
0.9284568851828464,5,1015,0.017870919457797348,0.08891166043651332,0.10678257988628202,0.017870919457797348,0.8951219512195122,0.8926663976512,0.9339019189765458,0.9402416860925934,0.9280378968517798,0.9271022069670085,0.9550898203592815,0.948398537157232,0.8926663976512,97.8
0.9310977156224175,6,1218,0.02286265225246035,0.09315286067932652,0.11601551277150074,0.02286265225246035,0.9048780487804878,0.903646439635624,0.9360341151385928,0.9367347162243994,0.9339966694101526,0.9310977156224175,0.9610778443113772,0.9529119910072291,0.903646439635624,116.4
0.9310977156224175,7,1421,0.015352259128551765,0.06443871130244669,0.07979097046884777,0.015352259128551765,0.8560975609756097,0.8512440377805133,0.9381663113006397,0.9311230118852719,0.9214412508385901,0.915987594758604,0.9700598802395209,0.9655957346100268,0.8512440377805133,134.7
0.9310977156224175,8,1624,0.016107663145206244,0.08224071531379916,0.09834837829556518,0.016107663145206244,0.8878048780487805,0.8818319099273959,0.9424307036247335,0.9448740138944516,0.9284418006775984,0.9256315956181584,0.9550898203592815,0.9501888630326282,0.8818319099273959,153.0
0.9390689355978283,9,1827,0.01402559303885023,0.07954739189487102,0.09357298482347078,0.01402559303885023,0.9073170731707317,0.8997231946415455,0.9424307036247335,0.9465415252307455,0.9419318936623607,0.9390689355978283,0.9760479041916168,0.970942086921194,0.8997231946415455,171.5
0.939974579531386,10,2030,0.0119357661073431,0.03902549114725736,0.05096125717589109,0.0119357661073431,0.9048780487804878,0.9050719806495083,0.9445628997867804,0.9491231354334299,0.939833609602263,0.939974579531386,0.9700598802395209,0.9657286225112199,0.9050719806495083,189.9
0.939974579531386,11,2233,0.011903341767823167,0.0534603161884419,0.0653636577536852,0.011903341767823167,0.8951219512195122,0.8962250566323627,0.9552238805970149,0.9598603185794304,0.9361432213839521,0.9358577738071069,0.9580838323353293,0.9514879462095276,0.8962250566323627,208.2
0.939974579531386,12,2436,0.013534153623533954,0.041678081278051504,0.05521223461026041,0.013534153623533954,0.8707317073170732,0.8685081120106484,0.9509594882729211,0.9569235885558036,0.9255936719830918,0.9243234571312717,0.9550898203592815,0.9475386708273635,0.8685081120106484,226.6
0.939974579531386,13,2639,0.013085678293199962,0.05687026742368643,0.069955945545991,0.013085678293199962,0.8853658536585366,0.8844358256457931,0.9424307036247335,0.9472404343398807,0.9326188125075969,0.931917437195748,0.9700598802395209,0.9640760516015702,0.8844358256457931,245.0
0.939974579531386,14,2842,0.01043703814445458,0.04828478837069789,0.05872182657465045,0.01043703814445458,0.8609756097560975,0.8582777956509394,0.9424307036247335,0.947224736357895,0.923490727214768,0.9226120436897967,0.9670658682634731,0.9623335990605554,0.8582777956509394,263.4
0.939974579531386,15,3045,0.009207253972885056,0.044984296066319485,0.05419154995260989,0.009207253972885056,0.9146341463414634,0.9131678888952507,0.9402985074626866,0.9421186237502719,0.939668170030525,0.9380478729160701,0.9640718562874252,0.9588571061026875,0.9131678888952507,281.7
