epoch,loss_align,loss_cls,loss_total,mmd2,progress,step,wall_time_s
12,0.003437280654907226,0.04251325419006337,0.04595053498633206,0.034372806549072266,0.3677,2240,208.3
12,0.004065446853637696,0.04466719020274468,0.048732636705972256,0.040654468536376956,0.371,2260,209.9
12,0.004985306262969971,0.015273368421185296,0.02025867498887237,0.049853062629699706,0.3743,2280,211.6
12,0.002768031358718872,0.022225355680529902,0.024993387301219628,0.02768031358718872,0.3776,2300,213.3
12,0.0032045125961303713,0.011462878112797625,0.014667390688555316,0.03204512596130371,0.3809,2320,215.0
12,0.0015123832225799564,0.054692298830195794,0.05620468273991719,0.01512383222579956,0.3841,2340,216.6
12,0.002396862506866455,0.030969515518518165,0.03336637802422047,0.02396862506866455,0.3874,2360,218.3
12,0.005557658672332764,0.017676386911625742,0.023234045843128114,0.05557658672332764,0.3907,2380,220.0
12,0.001702859401702881,0.027275917765473424,0.028978777292650193,0.01702859401702881,0.394,2400,221.6
12,0.005690261125564575,0.019750981494871665,0.025441242655506357,0.05690261125564575,0.3973,2420,223.2
13,0.002469873428344727,0.05977588231326081,0.06224575638771057,0.024698734283447266,0.4006,2440,226.4
13,0.0013733136653900145,0.13706978862173855,0.13844310238491744,0.013733136653900146,0.4038,2460,228.1
13,0.0031224775314331052,0.09460079609416425,0.0977232743985951,0.031224775314331054,0.4071,2480,229.8
13,0.0016411852836608891,0.057626972172874956,0.059268157556653024,0.016411852836608887,0.4104,2500,231.4
13,0.006310884952545166,0.030116723291575907,0.03642760837683454,0.06310884952545166,0.4137,2520,233.1
13,0.0039229953289031975,0.013905398700444493,0.017828394076786935,0.039229953289031984,0.417,2540,234.7
13,0.002799413204193115,0.010668898541189265,0.013468311619362794,0.02799413204193115,0.4203,2560,236.4
13,0.0025808060169219974,0.036796957347996796,0.03937776335587841,0.025808060169219972,0.4236,2580,238.1
13,0.0030598413944244386,0.023421871512255166,0.02648171304608695,0.030598413944244385,0.4268,2600,239.7
13,0.003757466673851013,0.020990628575964364,0.02474809511913918,0.037574666738510135,0.4301,2620,241.4
