epoch,loss_align,loss_cls,loss_total,mmd2,progress,step,wall_time_s
4,0.16440172195434571,0.15370641760528087,0.3181081384420395,0.16440172195434571,0.1082,660,70.7
4,0.17046122550964354,0.11698929984122515,0.2874505236744881,0.17046122550964354,0.1115,680,72.4
4,0.15104365348815918,0.08324850359931588,0.23429215624928473,0.15104365348815918,0.1148,700,74.2
4,0.18045390844345094,0.09682268090546131,0.27727659046649933,0.18045390844345094,0.1181,720,76.0
4,0.1750359296798706,0.1239813843742013,0.29901731461286546,0.1750359296798706,0.1214,740,77.8
4,0.18088192939758302,0.1259490864351392,0.30683101937174795,0.18088192939758302,0.1247,760,79.5
4,0.17570780515670775,0.1267230672761798,0.3024308726191521,0.17570780515670775,0.1279,780,81.3
4,0.1834637403488159,0.2075548220425844,0.39101856425404546,0.1834637403488159,0.1312,800,83.0
5,0.1549021303653717,0.13367461576126516,0.28857674822211266,0.1549021303653717,0.1345,820,86.6
5,0.18785905838012695,0.09909700397402048,0.286956063657999,0.18785905838012695,0.1378,840,88.4
5,0.17223182916641236,0.0796115498058498,0.2518433786928654,0.17223182916641236,0.1411,860,90.1
5,0.15729595422744752,0.09845725418999791,0.2557532124221325,0.15729595422744752,0.1444,880,91.9
5,0.18087708950042725,0.08393751373514532,0.2648146003484726,0.18087708950042725,0.1476,900,93.6
5,0.1776859402656555,0.09062657887116074,0.26831251978874204,0.1776859402656555,0.1509,920,95.4
5,0.1817126154899597,0.10121080381795763,0.2829234182834625,0.1817126154899597,0.1542,940,97.2
5,0.16208709478378297,0.09347270112484693,0.25555979609489443,0.16208709478378297,0.1575,960,99.0
5,0.17844213247299195,0.08587721567600966,0.2643193483352661,0.17844213247299195,0.1608,980,100.8
5,0.15957130193710328,0.1067846704274416,0.26635597348213197,0.15957130193710328,0.1641,1000,102.6
6,0.18147873878479004,0.09114624634385109,0.27262498438358307,0.18147873878479004,0.1674,1020,106.1
6,0.16311030387878417,0.08802663804963232,0.2511369414627552,0.16311030387878417,0.1706,1040,107.9
6,0.1764006495475769,0.07312231082469225,0.24952296018600464,0.1764006495475769,0.1739,1060,109.6
6,0.1543297290802002,0.0702733258716762,0.22460305616259574,0.1543297290802002,0.1772,1080,111.3
6,0.15651171207427977,0.09054162073880434,0.2470533326268196,0.15651171207427977,0.1805,1100,113.1
6,0.17538726329803467,0.10764198265969753,0.28302924782037736,0.17538726329803467,0.1838,1120,114.9
6,0.1681860566139221,0.0959161151200533,0.26410217136144637,0.1681860566139221,0.1871,1140,116.6
6,0.17635384798049927,0.09811224602162838,0.27446609139442446,0.17635384798049927,0.1903,1160,118.5
6,0.16419799327850343,0.07792619932442904,0.24212419465184212,0.16419799327850343,0.1936,1180,120.3
6,0.16026049852371216,0.08496526516973972,0.24522576332092286,0.16026049852371216,0.1969,1200,122.1
7,0.12573814392089844,0.024840171448886395,0.1505783125758171,0.12573814392089844,0.2002,1220,125.5
7,0.15930547714233398,0.07697939556092023,0.23628487065434456,0.15930547714233398,0.2035,1240,127.3
7,0.16273651123046876,0.05818208111450076,0.2209185928106308,0.16273651123046876,0.2068,1260,129.1
7,0.15876508951187135,0.06530823688954115,0.22407332584261894,0.15876508951187135,0.2101,1280,130.8
