epoch,grad_norm,loss_cls,loss_perturbed,loss_total,progress,sharpness_gap,step,wall_time_s
11,1.164360523223877,0.02897099992260337,0.14188537020236253,0.14188537020236253,0.348,0.11291437037289143,2120,212.7
11,1.1942583456635476,0.029626031150110067,0.15114198364317416,0.15114198364317416,0.3513,0.12151595093309879,2140,214.6
11,1.2234073042869569,0.031038309331052005,0.14392555151134728,0.14392555151134728,0.3546,0.11288724411278964,2160,216.4
11,0.6119193986058236,0.014666837465483695,0.09079268015921116,0.09079268015921116,0.3579,0.07612584307789802,2180,218.2
11,1.1161982998251916,0.02447678494499996,0.12406043037772178,0.12406043037772178,0.3611,0.09958364553749562,2200,220.0
11,1.0930200692266225,0.027716486901044845,0.14449455142021178,0.14449455142021178,0.3644,0.11677806405350566,2220,221.8
12,1.1044830977916718,0.02179789383496557,0.14464727735945157,0.14464727735945157,0.3677,0.12284938405667033,2240,225.1
12,1.4330471232533455,0.03513480334077031,0.17536724358797073,0.17536724358797073,0.371,0.14023243989795448,2260,226.9
12,1.391680260002613,0.03870887027587742,0.14700858015567064,0.14700858015567064,0.3743,0.1082997104153037,2280,228.7
12,0.6624344386160373,0.013274710788391531,0.09601552784442902,0.09601552784442902,0.3776,0.08274081647396088,2300,230.5
12,0.5110743349418044,0.00957696585683152,0.09394044252112507,0.09394044252112507,0.3809,0.08436347655951977,2320,232.3
12,1.1623901458457113,0.02259879648045171,0.1601292496547103,0.1601292496547103,0.3841,0.13753045136108993,2340,234.1
12,1.0360932782292367,0.024779522279277443,0.14250067230314017,0.14250067230314017,0.3874,0.11772115044295788,2360,236.0
12,0.9575721586123109,0.021506687201326712,0.11732452302239835,0.11732452302239835,0.3907,0.09581783590838314,2380,237.8
12,0.949824389629066,0.023313228761253413,0.10488263336010277,0.10488263336010277,0.394,0.08156940583139657,2400,239.6
12,1.474752738326788,0.03185450149467215,0.17506446596235037,0.17506446596235037,0.3973,0.14320996385067702,2420,241.4
13,0.7785398364067078,0.016150850104168057,0.14647480845451355,0.14647480845451355,0.4006,0.13032395765185356,2440,244.7
13,1.0540119498968124,0.020927377208136023,0.13985379878431559,0.13985379878431559,0.4038,0.11892642080783844,2460,246.5
13,1.1290702797472476,0.02888482608832419,0.1370815897360444,0.1370815897360444,0.4071,0.10819676462560893,2480,248.4
13,0.805469511821866,0.018416669516591357,0.11110156644135713,0.11110156644135713,0.4104,0.09268489764072001,2500,250.2
13,0.8446999542415142,0.01950648279162124,0.12017718367278576,0.12017718367278576,0.4137,0.10067070061340928,2520,252.0
13,1.3719720885157585,0.03347324309870601,0.16777638010680676,0.16777638010680676,0.417,0.13430313728749751,2540,253.8
13,0.9898299545049667,0.023522580112330615,0.12383659966289998,0.12383659966289998,0.4203,0.10031401999294758,2560,255.6
13,1.0868948265910148,0.021537863789126276,0.13167702998034655,0.13167702998034655,0.4236,0.11013916488736868,2580,257.5
13,0.7338894389569759,0.018049159506335854,0.09834625385701656,0.09834625385701656,0.4268,0.08029709402471781,2600,259.3
13,0.9042247846722603,0.02026164696435444,0.11472136881202459,0.11472136881202459,0.4301,0.09445972088724375,2620,261.1
