best_so_far,epoch,step,train_loss_align,train_loss_cls,train_loss_total,train_mmd2,val_art_painting_acc,val_art_painting_f1,val_cartoon_acc,val_cartoon_f1,val_mean_acc,val_mean_f1,val_photo_acc,val_photo_f1,val_worst_f1,wall_time_s
0.7882284122398601,1,203,0.5532045904638732,1.048852243300142,1.6020568303873974,0.05532045904638732,0.775609756097561,0.7663047221543687,0.7739872068230277,0.7758198725590031,0.7999654547060645,0.7882284122398601,0.8502994011976048,0.8225606420062082,0.7663047221543687,23.8
0.788796290377635,2,406,0.25504673055827326,0.5195476588210449,0.7745943929027455,0.025504673055827324,0.7365853658536585,0.7073401882553603,0.8230277185501066,0.8234353869677327,0.8082941818272031,0.788796290377635,0.8652694610778443,0.8356132959098119,0.7073401882553603,42.3
0.8543990041347388,3,609,0.24398823677025405,0.41178703256722154,0.6557752666949052,0.024398823677025405,0.8317073170731707,0.8243176645142994,0.8550106609808102,0.8552951864652399,0.863636531606816,0.8543990041347388,0.9041916167664671,0.8835841614246772,0.8243176645142994,60.7
0.8543990041347388,4,812,0.18446430196903021,0.35350518024026467,0.5379694814752476,0.01844643019690302,0.7853658536585366,0.7834513681227412,0.8315565031982942,0.8157115548396091,0.8413693285331152,0.8288455298854746,0.907185628742515,0.8873736666940736,0.7834513681227412,79.1
0.8669212024868141,5,1015,0.14692240160674297,0.32632675047578485,0.47324915320195,0.014692240160674297,0.8341463414634146,0.8397359693088545,0.8336886993603412,0.8417649083073987,0.8643282471408528,0.8669212024868141,0.9251497005988024,0.9192627298441892,0.8397359693088545,97.7
0.8837904986448101,6,1218,0.12044228943697925,0.2702987765241873,0.3907410652362948,0.012044228943697924,0.8341463414634146,0.8315799007923937,0.9019189765458422,0.9070904184925704,0.8870716728693532,0.8837904986448101,0.9251497005988024,0.912701176649466,0.8315799007923937,116.2
0.91017719106431,7,1421,0.07842944760627935,0.25675720419606257,0.33518665107747014,0.007842944760627935,0.8878048780487805,0.8837711077432316,0.8912579957356077,0.8928573360553603,0.9133802393652551,0.91017719106431,0.9610778443113772,0.9539031293943381,0.8837711077432316,134.6
0.91017719106431,8,1624,0.11642436088599595,0.2385014324664629,0.3549257909576294,0.011642436088599595,0.8390243902439024,0.8442015891150946,0.906183368869936,0.9102595648202202,0.8951091731976267,0.8959539703607464,0.9401197604790419,0.9334007571469243,0.8442015891150946,153.0
0.91017719106431,9,1827,0.019285890269162033,0.2151868257010952,0.23447271678688492,0.0019285890269162033,0.8268292682926829,0.82147223442614,0.8827292110874201,0.8887731365366681,0.8712500320488568,0.867771757711719,0.9041916167664671,0.8930699021723488,0.82147223442614,171.5
0.91017719106431,10,2030,0.07355621295609498,0.26122910395411436,0.334785315882543,0.0073556212956094975,0.8195121951219512,0.8081612850990041,0.9019189765458422,0.9056626652594277,0.8782016081208014,0.8719681618982952,0.9131736526946108,0.902080535336454,0.8081612850990041,190.0
0.91017719106431,11,2233,-0.016444363617544693,0.21512136290542636,0.19867699992443835,-0.001644436361754469,0.8390243902439024,0.8400213214753848,0.9019189765458422,0.913425228200503,0.8906936971135476,0.8931592198593314,0.9311377245508982,0.9260311099021064,0.8400213214753848,208.5
0.91017719106431,12,2436,0.11825937942918298,0.231473523410028,0.34973290377282745,0.011825937942918299,0.8219512195121951,0.8094876061476828,0.8464818763326226,0.8494651482484074,0.8555455628863964,0.8486289456045006,0.8982035928143712,0.8869340824174119,0.8094876061476828,226.9
