epoch,grad_norm,loss_cls,loss_perturbed,loss_total,progress,sharpness_gap,step,wall_time_s
1,3.0795450657606125,1.9570437312126159,2.29316623210907,2.29316623210907,0.0031,0.33612250089645385,20,3.7
1,0.9007625877857208,1.9349475502967834,2.0087302327156067,2.0087302327156067,0.0064,0.07378268241882324,40,5.5
1,0.41191790252923965,1.9407815277576446,1.9723482131958008,1.9723482131958008,0.0097,0.03156668543815613,60,7.5
1,0.27071014121174813,1.9411558628082275,1.9634421586990356,1.9634421586990356,0.013,0.022286295890808105,80,9.4
1,0.21991467475891113,1.9438548862934113,1.9645757794380188,1.9645757794380188,0.0163,0.020720893144607545,100,11.2
1,0.2114810973405838,1.9428065955638885,1.9635326504707336,1.9635326504707336,0.0195,0.020726054906845093,120,13.0
1,0.21626136042177677,1.9414270281791688,1.9629335403442383,1.9629335403442383,0.0228,0.02150651216506958,140,14.8
1,0.21046657413244246,1.9448514342308045,1.9657708823680877,1.9657708823680877,0.0261,0.020919448137283324,160,16.7
1,0.2137250728905201,1.943277245759964,1.964732575416565,1.964732575416565,0.0294,0.021455329656600953,180,18.5
1,0.19949024245142938,1.9423517763614655,1.9620155096054077,1.9620155096054077,0.0327,0.01966373324394226,200,20.3
2,0.21994245139991536,1.9398292793947107,1.960656811209286,1.960656811209286,0.036,0.020827531814575195,220,27.4
2,0.2345483936369419,1.9411515891551971,1.9625204503536224,1.9625204503536224,0.0393,0.021368861198425293,240,30.8
2,0.24070768505334855,1.939279305934906,1.9593899726867676,1.9593899726867676,0.0425,0.020110666751861572,260,34.3
2,0.2629953593015671,1.9407153010368348,1.963231384754181,1.963231384754181,0.0458,0.022516083717346192,280,36.1
2,0.242929594963789,1.9415083885192872,1.962954044342041,1.962954044342041,0.0491,0.021445655822753908,300,37.9
2,0.24537965580821036,1.9390284180641175,1.9582804441452026,1.9582804441452026,0.0524,0.019252026081085206,320,39.7
2,0.2852411583065987,1.9372929990291596,1.9577382922172546,1.9577382922172546,0.0557,0.02044529318809509,340,41.6
2,0.3014759816229343,1.9325278460979463,1.9534932672977448,1.9534932672977448,0.059,0.020965421199798585,360,43.4
2,0.32716157883405683,1.9329944193363189,1.9542860448360444,1.9542860448360444,0.0622,0.021291625499725342,380,45.2
2,0.3570682995021343,1.929405653476715,1.9513344168663025,1.9513344168663025,0.0655,0.0219287633895874,400,47.0
3,0.5263274908065796,1.916721420628684,1.945682338305882,1.945682338305882,0.0688,0.028960917677198137,420,50.6
3,0.5596528768539428,1.916715282201767,1.9516840159893036,1.9516840159893036,0.0721,0.03496873378753662,440,52.4
3,0.4866355538368225,1.927246445417404,1.9571718096733093,1.9571718096733093,0.0754,0.02992536425590515,460,54.3
3,0.5799372151494027,1.9136327803134918,1.9445542752742768,1.9445542752742768,0.0787,0.03092149496078491,480,56.1
3,1.0560319006443024,1.877876776456833,1.9531724631786347,1.9531724631786347,0.082,0.07529568672180176,500,57.9
3,0.5356604591012001,1.9175564110279084,1.949378204345703,1.949378204345703,0.0852,0.0318217933177948,520,59.8
3,0.6822088718414306,1.8996144831180573,1.9384582757949829,1.9384582757949829,0.0885,0.038843792676925656,540,61.6
3,1.5847547143697738,1.8234418749809265,1.9417258203029633,1.9417258203029633,0.0918,0.11828394532203675,560,63.4
3,1.8772650897502898,1.7412608206272124,1.9949437022209167,1.9949437022209167,0.0951,0.2536828815937042,580,65.3
3,0.5155692107975482,1.922960376739502,1.9535833656787873,1.9535833656787873,0.0984,0.03062298893928528,600,67.1
4,0.31391276825558057,1.9367878762158481,1.9616872072219849,1.9616872072219849,0.1017,0.024899331006136807,620,71.8
4,0.3233676213771105,1.9363977015018463,2.001781588792801,2.001781588792801,0.1049,0.0653838872909546,640,75.5
4,0.2528800942003727,1.9358725547790527,1.9566786885261536,1.9566786885261536,0.1082,0.02080613374710083,660,77.7
4,0.25293854549527167,1.9354118227958679,1.9566302239894866,1.9566302239894866,0.1115,0.021218401193618775,680,79.5
4,0.2327546387910843,1.9342040121555328,1.9540973484516144,1.9540973484516144,0.1148,0.019893336296081542,700,81.4
4,0.2582105465233326,1.9336675703525543,1.9549778938293456,1.9549778938293456,0.1181,0.021310323476791383,720,83.3
4,0.26014701277017593,1.9374703228473664,1.959810471534729,1.959810471534729,0.1214,0.02234014868736267,740,85.2
4,0.23180156275629998,1.9347930550575256,1.9546544671058654,1.9546544671058654,0.1247,0.019861412048339844,760,87.0
4,0.22176442071795463,1.9349622189998628,1.9532264947891236,1.9532264947891236,0.1279,0.018264275789260865,780,88.9
4,0.3253302961587906,1.925155872106552,1.9497328996658325,1.9497328996658325,0.1312,0.024577027559280394,800,90.7
5,0.29878317564725876,1.9259177297353745,1.9480142146348953,1.9480142146348953,0.1345,0.022096484899520874,820,94.1
5,0.2972695969045162,1.9290083587169646,1.9509474337100983,1.9509474337100983,0.1378,0.021939074993133544,840,96.0
5,0.3335768535733223,1.9262987673282623,1.9486693680286407,1.9486693680286407,0.1411,0.02237060070037842,860,97.8
5,0.3063302576541901,1.9309951066970825,1.9548733711242676,1.9548733711242676,0.1444,0.023878264427185058,880,99.6
5,0.32007548660039903,1.9264475345611571,1.9500705182552338,1.9500705182552338,0.1476,0.02362298369407654,900,101.5
5,0.29172923862934114,1.9302966117858886,1.9536688864231109,1.9536688864231109,0.1509,0.02337227463722229,920,103.3
5,0.4689930632710457,1.9063543796539306,1.9379497349262238,1.9379497349262238,0.1542,0.03159535527229309,940,105.2
5,0.6403915286064148,1.8915556848049164,1.9409392476081848,1.9409392476081848,0.1575,0.04938356280326843,960,107.2
5,0.3630007080733776,1.9214747607707978,1.9504323661327363,1.9504323661327363,0.1608,0.028957605361938477,980,109.2
5,0.4223945654928684,1.9109639942646026,1.943633097410202,1.943633097410202,0.1641,0.032669103145599364,1000,111.1
6,0.7076631188392639,1.8835312366485595,1.9453536987304687,1.9453536987304687,0.1674,0.06182246208190918,1020,114.5
6,1.0215010613203048,1.8391302585601808,1.9253905773162843,1.9253905773162843,0.1706,0.08626031875610352,1040,116.4
6,1.5487043052911758,1.766148602962494,1.8992965161800384,1.8992965161800384,0.1739,0.13314791321754454,1060,118.3
6,1.3283653050661086,1.7987447261810303,1.9198661923408509,1.9198661923408509,0.1772,0.12112146615982056,1080,120.1
6,0.9305848747491836,1.805669331550598,1.900466161966324,1.900466161966324,0.1805,0.0947968304157257,1100,122.0
6,0.9535630807280541,1.776474839448929,1.8785127878189087,1.8785127878189087,0.1838,0.10203794836997986,1120,123.9
6,0.670801404118538,1.7718888521194458,1.8484134435653687,1.8484134435653687,0.1871,0.07652459144592286,1140,125.7
