best_so_far,epoch,step,train_loss_align,train_loss_cls,train_loss_total,train_mmd2,val_art_painting_acc,val_art_painting_f1,val_cartoon_acc,val_cartoon_f1,val_mean_acc,val_mean_f1,val_photo_acc,val_photo_f1,val_worst_f1,wall_time_s
0.8747002888753874,1,203,0.03604672653921719,0.5161046302817726,0.552151358112913,0.36046726539217194,0.8121951219512196,0.7986125812992199,0.906183368869936,0.9110675833681674,0.8821740677986686,0.8747002888753874,0.9281437125748503,0.9144207019587751,0.7986125812992199,23.8
0.9198735161048202,2,406,0.025389360207055005,0.21661482685305214,0.24200418820889125,0.25389360207055,0.8853658536585366,0.8842126259976159,0.9125799573560768,0.9221637619191779,0.9186765477833142,0.9198735161048202,0.9580838323353293,0.9532441603976667,0.8842126259976159,42.3
0.9384602088243817,3,609,0.024285401851672845,0.15128586480848197,0.17557126695629705,0.24285401851672844,0.9097560975609756,0.909988307850804,0.9424307036247335,0.9466634376357969,0.938752885824378,0.9384602088243817,0.9640718562874252,0.9587288809865443,0.909988307850804,60.9
0.9384602088243817,4,812,0.022103390082937158,0.11356414384965606,0.1356675341872159,0.22103390082937155,0.8390243902439024,0.8454606662901814,0.9211087420042644,0.9225048818412802,0.9050743175358161,0.9051640745341226,0.9550898203592815,0.9475266754709063,0.8454606662901814,79.2
0.9384602088243817,5,1015,0.021432671758341675,0.07789247317625017,0.09932514497542323,0.21432671758341673,0.8780487804878049,0.8775209971383454,0.9232409381663113,0.9311166126221898,0.9227851956391965,0.922798636835588,0.9670658682634731,0.9597583007462289,0.8775209971383454,97.6
0.9384602088243817,6,1218,0.02210704845747924,0.0866000295984857,0.10870707859032847,0.22107048457479242,0.8829268292682927,0.8877162623553664,0.9552238805970149,0.9609520999595832,0.9310801767415297,0.9316157623742245,0.9550898203592815,0.946178924807724,0.8877162623553664,115.9
0.9393459245193755,7,1421,0.01969303885116953,0.047403026122374466,0.06709606531236706,0.1969303885116953,0.9048780487804878,0.9071515610665202,0.9424307036247335,0.9475657092610833,0.9391228775482473,0.9393459245193755,0.9700598802395209,0.9633205032305231,0.9071515610665202,134.3
0.9393459245193755,8,1624,0.020180063177212118,0.04830453656109169,0.06848459966535786,0.20180063177212118,0.8829268292682927,0.8804894689350714,0.9466950959488273,0.9510498612900365,0.930233256509499,0.9287500575445476,0.9610778443113772,0.954710842408535,0.8804894689350714,152.6
0.9393459245193755,9,1827,0.02014115643618729,0.0515790756708963,0.07172023246679547,0.20141156436187294,0.8658536585365854,0.8626429604271441,0.9488272921108742,0.9505163968265461,0.9242549276609296,0.9212746911509151,0.9580838323353293,0.9506647161990551,0.8626429604271441,171.0
0.9393459245193755,10,2030,0.02003779223399797,0.06967169878341423,0.08970949093219388,0.20037792233997964,0.9024390243902439,0.9021488047065555,0.9424307036247335,0.9473094212252737,0.9353158574421182,0.9347754164711114,0.9610778443113772,0.9548680234815051,0.9021488047065555,189.3
0.9393459245193755,11,2233,0.019539818035557942,0.06296766249177946,0.08250748089473382,0.1953981803555794,0.8829268292682927,0.878665739856117,0.9360341151385928,0.940210013251267,0.9127075403511973,0.9082739184695988,0.9191616766467066,0.9059460023014125,0.878665739856117,207.7
0.9393459245193755,12,2436,0.019865988862925562,0.04855724767577637,0.06842323665603481,0.19865988862925563,0.8829268292682927,0.882653562960839,0.9488272921108742,0.9545886528618038,0.9319419925555307,0.9311884899957312,0.9640718562874252,0.9563232541645509,0.882653562960839,226.0
