disc_acc,epoch,grl_alpha,loss_cls,loss_domain,loss_total,progress,step,wall_time_s
0.6645833492279053,3,0.4093176624056456,0.18347739293240012,0.6216296672821044,0.8051070600748063,0.0885,540,55.0
0.6302083522081375,3,0.42289643332349175,0.20755087975412606,0.6455526292324066,0.8531035095453262,0.0918,560,56.7
0.6562500208616256,3,0.43628791277242085,0.21055041570216418,0.6089579373598099,0.8195083618164063,0.0951,580,58.3
0.5760416850447655,3,0.4494888765779814,0.16450490280985833,0.7402771472930908,0.9047820419073105,0.0984,600,60.0
0.5909091234207153,4,0.4654018665411446,0.17963441749188033,0.6543779860843312,0.8340124000202526,0.1017,620,63.3
0.6270833492279053,4,0.475307825742785,0.1606421045958996,0.63788902759552,0.7985311388969422,0.1049,640,65.0
0.5781250178813935,4,0.48792081879026766,0.14088478744961322,0.6640965431928635,0.804981330037117,0.1082,660,66.8
0.5843750208616256,4,0.5003333037573822,0.15082900740671903,0.6690021306276321,0.8198311388492584,0.1115,680,68.4
0.5572916805744171,4,0.5125434891590015,0.09603034625761211,0.6875056207180024,0.7835359692573547,0.1148,700,70.1
0.5864583492279053,4,0.5245498560323731,0.10108181901741772,0.6749567866325379,0.7760386079549789,0.1181,720,71.8
0.5927083536982536,4,0.536351151833207,0.1586591594154015,0.681739342212677,0.840398508310318,0.1214,740,73.5
0.600000011920929,4,0.5479463838165402,0.19309041257947684,0.712319216132164,0.905409625172615,0.1247,760,75.1
0.5583333492279052,4,0.5593348119523158,0.21006488427519798,0.6891864329576493,0.8992513209581375,0.1279,780,76.8
0.5364583536982537,4,0.5705159414254038,0.23934544995427132,0.7157451301813126,0.9550905853509903,0.1312,800,78.4
0.533854179084301,5,0.5847483683212864,0.1853276756592095,0.6883199959993362,0.8736476749181747,0.1345,820,81.6
0.5229166835546494,5,0.5922555036815209,0.5692107602953911,0.7598619163036346,1.3290726631879806,0.1378,840,83.3
0.5791666850447654,5,0.6028141005690031,0.43210207149386404,0.6826576977968216,1.1147597551345825,0.1411,860,85.0
0.5552083551883698,5,0.6131657098677045,0.28123447448015215,0.6877717584371567,0.9690062314271927,0.1444,880,86.6
0.6041666865348816,5,0.6233109391825344,0.20483648199588061,0.6716929942369461,0.8765294700860977,0.1476,900,88.3
0.578125013411045,5,0.6332505902892354,0.1773481414653361,0.689301386475563,0.866649529337883,0.1509,920,90.0
0.6093750208616256,5,0.6429856500393427,0.19407439464703202,0.6745434373617172,0.8686178267002106,0.1542,940,91.7
0.6010416924953461,5,0.6525172812069387,0.20301780086010696,0.6673250049352646,0.870342805981636,0.1575,960,93.3
0.5937500208616256,5,0.6618468133138483,0.10640685483813286,0.680958729982376,0.7873655885457993,0.1608,980,95.1
0.548958358168602,5,0.6709757334677305,0.11886072037741542,0.6780838072299957,0.796944522857666,0.1641,1000,96.7
0.5625000238418579,6,0.6832111419922647,0.046641501039266585,0.6966385841369629,0.7432800769805908,0.1674,1020,100.0
0.5479166850447654,6,0.688638419650314,0.11070505005773157,0.6809508979320527,0.7916559427976608,0.1706,1040,101.7
0.5593750178813934,6,0.6971758661747508,0.10278125917539001,0.6869302690029144,0.7897115260362625,0.1739,1060,103.3
0.5489583522081375,6,0.7055200439871157,0.06955878426961135,0.6813408225774765,0.7508996039628982,0.1772,1080,105.0
