best_so_far,epoch,step,train_disc_acc,train_grl_alpha,train_loss_cls,train_loss_domain,train_loss_total,val_art_painting_acc,val_art_painting_f1,val_cartoon_acc,val_cartoon_f1,val_mean_acc,val_mean_f1,val_photo_acc,val_photo_f1,val_worst_f1,wall_time_s
0.03613773744254439,1,203,0.5379720988495303,0.08255703830490344,771.2594882098618,4736.948257267622,5508.207791496086,0.14390243902439023,0.035942735303076456,0.12366737739872068,0.0314448359989157,0.14507816236059787,0.03613773744254439,0.16766467065868262,0.041025641025641026,0.0314448359989157,26.6
0.11323770432843215,2,406,0.49599755236080717,0.24404018557745707,3.9568245375684916,22.01493727397449,25.971761755168146,0.18536585365853658,0.09486729512415971,0.17270788912579957,0.09942866191766497,0.22714234539916997,0.11323770432843215,0.32335329341317365,0.14541715594347174,0.09486729512415971,46.1
0.11323770432843215,3,609,0.49948687697279043,0.3930606876150119,36.900482469004366,107.48140374545393,144.3818869943102,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208,0.21656837139595686,0.05066996495567924,0.25748502994011974,0.058503401360544216,0.04207792207792208,65.3
0.11323770432843215,4,812,0.5017446810976037,0.5239768252756296,23.731809212069205,36.520719763093396,60.25252910670388,0.16341463414634147,0.07281245856231491,0.13432835820895522,0.05804693148854535,0.13916782379907094,0.06190118196500536,0.11976047904191617,0.05484415584415585,0.05484415584415585,84.8
0.11485402658358362,5,1015,0.4989737444029653,0.634100941940253,5.8692944108558995,5.099604618373175,10.968899033926977,0.17804878048780487,0.0995463539614575,0.14285714285714285,0.08690306545466737,0.21874508822077096,0.11485402658358362,0.33532934131736525,0.15811266033462598,0.08690306545466737,104.7
0.11485402658358362,6,1218,0.4888136445595126,0.7233960938587989,11.929363523210798,17.339825387071507,29.269188824545573,0.15853658536585366,0.06203400900590122,0.1791044776119403,0.08157486523315306,0.16444322857742832,0.06147506692322217,0.15568862275449102,0.04081632653061224,0.04081632653061224,124.4
0.11485402658358362,7,1421,0.5144704599392238,0.7936674764302234,63.583578601846554,88.52063136734986,152.10420973077782,0.14634146341463414,0.048275239299259524,0.1279317697228145,0.04452503635612848,0.14332061863064657,0.047759962633718143,0.15568862275449102,0.05047961224576643,0.04452503635612848,143.9
0.11485402658358362,8,1624,0.5004105256696053,0.8476749934178968,19.79106891448862,25.75255120211634,45.543620067276976,0.15365853658536585,0.05434126724594351,0.1257995735607676,0.06689250599025034,0.1300788510866353,0.057543836583384765,0.11077844311377245,0.05139773651396042,0.05139773651396042,163.3
0.11485402658358362,9,1827,0.5011289103571417,0.8884318608500246,21070485.92203504,13008242.869694306,34078728.91074252,0.0975609756097561,0.025396825396825397,0.13859275053304904,0.034777956126270736,0.11863806839490709,0.030244153046532423,0.11976047904191617,0.030557677616501144,0.025396825396825397,182.0
0.11485402658358362,10,2030,0.4994868780004567,0.9187668330973723,9631625.697681513,7631552.169706354,17263177.90865195,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208,0.21656837139595686,0.05066996495567924,0.25748502994011974,0.058503401360544216,0.04207792207792208,200.7
