epoch,grad_norm,loss_cls,loss_perturbed,loss_total,progress,sharpness_gap,step,wall_time_s
11,2.402945576608181,0.036716009763767946,0.06755794286727905,0.06755794286727905,0.3414,0.03084193323738873,2080,208.4
11,2.585489498730749,0.029716266664036085,0.0658006112644216,0.0658006112644216,0.3447,0.036084344606206284,2100,210.2
11,2.3301588647067546,0.027481309924041852,0.06177412070101127,0.06177412070101127,0.348,0.034292810456827284,2120,212.0
11,3.962186275422573,0.04105330783640966,0.09163488810881973,0.09163488810881973,0.3513,0.050581579888239504,2140,213.8
11,3.6648088570684196,0.04866989916190505,0.09584691654890776,0.09584691654890776,0.3546,0.04717701748013496,2160,215.6
11,2.2384830564260483,0.024674219021108,0.05778517078142613,0.05778517078142613,0.3579,0.03311095199314877,2180,217.5
11,3.5587775737047194,0.06373653489426942,0.106845787120983,0.106845787120983,0.3611,0.043109252367867154,2200,219.3
11,2.353981510549784,0.03531454334734008,0.06729655202943832,0.06729655202943832,0.3644,0.03198200868209824,2220,221.1
12,2.5434743804591045,0.02968395235283034,0.06124768938337054,0.06124768938337054,0.3677,0.03156373683097107,2240,224.4
12,2.6954936940222978,0.03587358142831363,0.07102984118973836,0.07102984118973836,0.371,0.035156259714858605,2260,226.2
12,2.305521207675338,0.0239361025254766,0.056464473748928865,0.056464473748928865,0.3743,0.032528371218359095,2280,228.1
12,2.0063420847058295,0.02181703809474129,0.05208160164766014,0.05208160164766014,0.3776,0.03026456399820745,2300,229.9
12,3.3039712443947793,0.031662936741486195,0.07669464054051786,0.07669464054051786,0.3809,0.045031703182030466,2320,231.7
12,3.2002926003187895,0.03881064110173611,0.0822674217633903,0.0822674217633903,0.3841,0.04345678107929416,2340,233.5
12,1.9096258774399757,0.020263387120212428,0.048280800716020165,0.048280800716020165,0.3874,0.0280174134648405,2360,235.3
12,1.7610603005625307,0.014541024852951523,0.04391557443886995,0.04391557443886995,0.3907,0.02937454965140205,2380,237.1
12,2.5092706545023247,0.03094851582918636,0.06586586271550914,0.06586586271550914,0.394,0.034917346969268695,2400,238.9
12,2.8092456931248306,0.03006344745081151,0.06911592578398995,0.06911592578398995,0.3973,0.03905247852380853,2420,240.7
13,1.7870719470083714,0.025003572343848646,0.04685298015829176,0.04685298015829176,0.4006,0.021849407872650772,2440,244.0
13,2.911319498158991,0.037843241913651585,0.0747083758295048,0.0747083758295048,0.4038,0.03686513389111497,2460,245.8
13,2.583732233941555,0.028940939831954893,0.0651700035086833,0.0651700035086833,0.4071,0.03622906395466998,2480,247.6
13,2.590351890027523,0.0336116089951247,0.0675639788620174,0.0675639788620174,0.4104,0.033952369610778986,2500,249.4
13,1.74421090639662,0.019553365823230705,0.04509198211671901,0.04509198211671901,0.4137,0.025538616468111286,2520,251.3
13,1.5453250050544738,0.012752747812191956,0.03758130576461553,0.03758130576461553,0.417,0.024828558112494646,2540,253.1
13,1.5623762238770724,0.012103146280423971,0.03585539631458232,0.03585539631458232,0.4203,0.02375224989373237,2560,254.9
13,1.028510019555688,0.01038312833479722,0.028957445587730037,0.028957445587730037,0.4236,0.01857431714015547,2580,256.8
13,1.6443340407684446,0.014152259103138932,0.0397832992603071,0.0397832992603071,0.4268,0.02563104031723924,2600,258.6
13,2.7304615154862404,0.032224257418420166,0.0722945524379611,0.0722945524379611,0.4301,0.04007029521744698,2620,260.4
14,11.369524955749512,0.20136605203151703,0.3216248154640198,0.3216248154640198,0.4334,0.12025876343250275,2640,263.7
14,2.951301363669336,0.047075720847351475,0.08329056240036152,0.08329056240036152,0.4367,0.03621484126779251,2660,265.6
14,3.2520996287465094,0.04014936442254111,0.08109083324670792,0.08109083324670792,0.44,0.040941468859091404,2680,267.4
14,1.1955994382500648,0.010717949527315796,0.03130907025188208,0.03130907025188208,0.4433,0.0205911208409816,2700,269.2
14,2.6539159156382084,0.020529422059189527,0.0579585200175643,0.0579585200175643,0.4465,0.03742909737629816,2720,271.1
14,2.0125142972916366,0.020693301016581244,0.050043011468369515,0.050043011468369515,0.4498,0.02934971039649099,2740,272.9
14,2.1422348279505967,0.024763028189045144,0.05608843780646566,0.05608843780646566,0.4531,0.031325409715645944,2760,274.7
14,2.5043535362929106,0.03140000753555796,0.06438265778997447,0.06438265778997447,0.4564,0.032982649910263714,2780,276.5
14,1.619308179989457,0.019638357286748943,0.044865209190174934,0.044865209190174934,0.4597,0.02522685198346153,2800,278.3
14,2.5950069811195133,0.02947546970390249,0.06869241757085547,0.06869241757085547,0.463,0.039216947718523444,2820,280.1
14,2.161851970106363,0.022355218330631033,0.05376369506120682,0.05376369506120682,0.4663,0.031408476491924374,2840,281.9
15,1.731487221394976,0.01552472959479524,0.04349926661234349,0.04349926661234349,0.4695,0.02797453719540499,2860,285.3
15,1.2080410301685334,0.01478662427944073,0.035844560677651315,0.035844560677651315,0.4728,0.02105793626396917,2880,287.1
15,3.1718704759143295,0.041363905860634986,0.08285766735498327,0.08285766735498327,0.4761,0.04149376124551054,2900,288.9
15,2.7479303181171417,0.04523974058392923,0.080179012066219,0.080179012066219,0.4794,0.034939271927578376,2920,290.7
15,1.563766436651349,0.019584301736904307,0.04158003983320668,0.04158003983320668,0.4827,0.021995738230179994,2940,292.5
15,1.3765890760347248,0.016710114638044615,0.03514777712043724,0.03514777712043724,0.486,0.018437662729411386,2960,294.3
15,0.9290806260891259,0.008881885944356327,0.02593232372455532,0.02593232372455532,0.4892,0.01705043767724419,2980,296.2
15,2.6984992251731454,0.023120321215537844,0.060288544269860724,0.060288544269860724,0.4925,0.03716822328569833,3000,298.0
15,3.0640044756233693,0.037199852184858176,0.07687921478645876,0.07687921478645876,0.4958,0.03967936257831752,3020,299.8
15,1.9179353473242373,0.018191224468682776,0.04679539188073249,0.04679539188073249,0.4991,0.028604167490266265,3040,301.6
16,1.0774695650363961,0.013498266172367343,0.02905521606298862,0.02905521606298862,0.5024,0.015556950014918887,3060,304.9
16,2.3915117673575876,0.02478553710388951,0.05680007057671901,0.05680007057671901,0.5057,0.03201453347719507,3080,306.7
16,2.6493655756115913,0.039165750774554906,0.07225317822303623,0.07225317822303623,0.509,0.03308742713415995,3100,308.6
16,1.918121642107144,0.026138487194111805,0.051821838937758005,0.051821838937758005,0.5122,0.02568335168543854,3120,310.4
16,1.5673913151957095,0.017065173355513254,0.0384968598591513,0.0384968598591513,0.5155,0.021431686474534216,3140,312.2
16,1.9917699098587036,0.021867402684438274,0.04809016332728788,0.04809016332728788,0.5188,0.02622276070760563,3160,314.0
16,1.373578420688864,0.01624601791791065,0.03487645868444815,0.03487645868444815,0.5221,0.018630440752167486,3180,315.8
16,0.6960861364379525,0.005307223593990784,0.020161738133174366,0.020161738133174366,0.5254,0.014854514451872091,3200,317.6
16,2.1794772490859033,0.020459605984979135,0.05108888204704272,0.05108888204704272,0.5287,0.030629275948740542,3220,319.4
16,2.04497143663466,0.020120593190949877,0.049363454557897056,0.049363454557897056,0.5319,0.029242861703096423,3240,321.2
17,2.3137276793519654,0.03443247351484994,0.06311717311230798,0.06311717311230798,0.5352,0.02868469951984783,3260,324.5
17,1.4869940454140305,0.011073935695458203,0.03777434340445325,0.03777434340445325,0.5385,0.02670040788361803,3280,326.4
17,4.424461908638477,0.07328362326370552,0.12824404072016476,0.12824404072016476,0.5418,0.054960417130496354,3300,328.2
17,1.6087899884209036,0.016675658480380662,0.0403633926413022,0.0403633926413022,0.5451,0.023687734091072343,3320,330.0
17,2.8929422460496426,0.04107890468440019,0.07776617016643286,0.07776617016643286,0.5484,0.036687265697401016,3340,331.8
17,1.8266470465809106,0.021392100778757594,0.04648515391163528,0.04648515391163528,0.5517,0.025093053124146537,3360,333.7
17,0.9666272837668657,0.010214714623725741,0.02546446670603473,0.02546446670603473,0.5549,0.015249752064119094,3380,335.5
17,0.3670264890417457,0.003047534391225781,0.010335026509710587,0.010335026509710587,0.5582,0.007287491986062378,3400,337.4
17,1.8138905621046433,0.024829234028732116,0.048814232774202534,0.048814232774202534,0.5615,0.02398499849950895,3420,339.2
17,2.4830441564321517,0.029554417956387625,0.06265717125497758,0.06265717125497758,0.5648,0.03310275347903371,3440,341.0
18,1.9479236445493169,0.02590379523785992,0.05132596611252262,0.05132596611252262,0.5681,0.025422170939337876,3460,344.4
18,1.2584672136232258,0.015770764439366758,0.032605926936957984,0.032605926936957984,0.5714,0.016835162555798887,3480,346.3
18,1.3052411371376365,0.009347700033322326,0.030510042130481453,0.030510042130481453,0.5746,0.021162341990566345,3500,348.1
18,2.4158930346369742,0.025910457417194267,0.061186625904520044,0.061186625904520044,0.5779,0.0352761687579914,3520,350.0
18,2.961398562043905,0.03605812432360835,0.07425644664908759,0.07425644664908759,0.5812,0.03819832220906392,3540,351.9
18,2.6059111323207618,0.030850684476899915,0.06672889440087601,0.06672889440087601,0.5845,0.03587820943503175,3560,353.7
18,3.129396763443947,0.04884715424850583,0.08874344783835113,0.08874344783835113,0.5878,0.039896293566562234,3580,355.6
18,1.6386486062780024,0.019988119399931746,0.04476699107908644,0.04476699107908644,0.5911,0.024778871826129034,3600,357.4
18,1.2347411998547613,0.009840709875425091,0.030286153603810817,0.030286153603810817,0.5944,0.0204454438702669,3620,359.3
18,1.4053885322529822,0.01808213148979121,0.03982775470940396,0.03982775470940396,0.5976,0.021745623298920692,3640,361.1
19,1.1738902839521568,0.009067376027815044,0.030623321537859738,0.030623321537859738,0.6009,0.021555945936900873,3660,364.5
19,2.4459139768965543,0.018581274913594827,0.05486672743281815,0.05486672743281815,0.6042,0.03628545271640178,3680,366.4
19,2.431775294058025,0.02788204946991755,0.06333048063679599,0.06333048063679599,0.6075,0.03544843121198937,3700,368.2
19,1.4607992245815695,0.016616045849514195,0.038488546406733805,0.038488546406733805,0.6108,0.021872500417521222,3720,370.1
19,1.3181256484240294,0.0112399884063052,0.034651590656721964,0.034651590656721964,0.6141,0.023411602253327148,3740,372.0
19,1.4280788218602538,0.012656272757158148,0.035851622244808826,0.035851622244808826,0.6173,0.02319534947164357,3760,373.9
19,2.876793363696197,0.05007501625382247,0.08846500239815214,0.08846500239815214,0.6206,0.038389986088986916,3780,375.8
19,2.6079358864575624,0.033355821145232764,0.07020866845268756,0.07020866845268756,0.6239,0.03685284685343504,3800,377.6
19,3.6083939762786033,0.04513704581295315,0.0909487388053094,0.0909487388053094,0.6272,0.0458116927620722,3820,379.5
19,2.1060619756579397,0.02122498151147738,0.05265776952728629,0.05265776952728629,0.6305,0.03143278814386576,3840,381.4
